IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,Mundka-DPCC,Pusa-DPCC,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
51.74636363636363,75.8,45.0,60.2,36.2,27.1,40.3,45.5,61.75,50.4,65.4,45.85,49.1,75.3,89.85,7.4,18.65,42.3,53.4,55.7,68.8,130.25,51.02,81.55,20.9
50.443636363636365,73.0,37.9,81.45,27.62,18.41611111111111,33.67,41.2,52.07,52.62,51.27,47.12,39.42,70.03,88.93,7.18,27.38,34.52,39.55,47.88,55.17,119.03,50.87,66.12,18.73
57.70214285714287,62.43,32.05,93.57,26.47,23.73,33.02,38.23,45.9,51.45,47.55,47.67,35.95,65.25,89.58,6.9,25.9,34.35,38.22,53.33,46.95,113.9,50.04,57.85,16.68
24.54,60.45,30.03,54.78,30.3,22.93,37.05,38.17,40.88,49.3,53.25,47.3,37.5,58.62,95.65,6.78,25.62,34.88,39.88,57.58,41.6,113.15,48.63,56.15,16.88
35.47,60.33,29.35,64.47,32.88,22.27,40.52,36.27,39.12,48.25,51.55,47.38,39.12,55.38,99.05,6.88,26.9,34.8,40.3,52.9,41.25,104.47,47.38,56.78,17.52
48.24,63.28,31.45,89.55,30.82,22.4,38.2,37.2,43.35,46.7,49.12,47.35,41.45,51.35,98.3,6.88,31.57,37.62,38.95,42.58,48.08,102.57,46.57,58.1,19.97
62.90800000000001,73.3,32.48,69.5,28.27,22.53,37.33,37.17,45.3,45.05,44.95,47.28,40.17,47.18,95.97,6.85,33.73,32.73,39.8,39.77,47.3,96.38,44.23,44.553333333333335,19.23
65.67294117647057,79.05,30.62,61.23,28.68,22.65,37.0,35.4,46.65,44.53,42.62,47.22,41.25,45.28,90.22,6.75,36.28,34.0,40.95,38.7,46.4,95.9,41.34,51.67,18.18
41.1,75.83,30.77,92.12,25.62,22.33,38.15,38.2,47.25,47.83,44.45,47.25,40.72,53.67,89.38,7.03,36.27,34.08,43.22,42.6,44.6,87.45,39.59,70.6,18.5
58.84066666666668,74.6,31.33,97.7,29.23,21.18,40.25,40.05,47.58,48.0,48.1,46.88,43.3,57.2,89.4,7.28,35.23,33.58,44.85,55.65,42.88,82.7,38.83,79.25,18.0
43.2,60.75,30.4,60.95,30.6,20.12,35.72,39.83,48.62,44.85,46.27,46.82,42.95,58.55,89.02,7.38,31.62,34.97,47.58,63.77,40.05,70.8,39.03,67.8,16.62
56.52307692307692,56.65,30.17,80.22,30.27,20.08,34.38,38.73,47.6,49.97,45.42,47.35,43.22,55.2,96.07,7.85,31.35,35.23,45.07,64.88,37.08,69.62,39.75,63.9,18.0
41.65,60.17,30.83,60.42,32.83,19.32,31.78,38.73,48.08,50.23,44.1,47.3,43.62,52.23,99.4,7.95,33.9,33.92,39.33,56.77,24.0,81.85,38.92,59.85,19.18
66.32916666666667,61.23,29.43,34.35,30.27,18.88,31.0,37.75,47.25,48.55,42.47,47.33,43.0,49.22,100.4,7.9,30.9,34.77,43.17,39.27,30.73,76.45,48.35,57.22,19.18
44.22,66.85,29.95,37.17,30.35,18.85,33.33,37.3,46.3,49.3,42.1,47.08,44.02,46.48,102.05,7.72,30.6,34.0,47.33,37.62,36.25,82.2,42.93,50.77,19.0
57.83272727272727,73.6,30.2,40.88,29.93,18.62,34.3,36.45,46.05,48.53,43.7,47.3,41.8,47.8,92.38,7.65,30.85,34.28,49.67,34.73,36.5,70.7,36.97,49.33,19.75
53.27,67.8,31.05,40.42,26.45,18.38,38.72,40.83,43.23,51.1,44.92,47.45,39.2,53.38,89.72,7.9,29.85,35.12,48.67,38.9,38.9,67.33,38.2,50.02,20.1
63.565,71.15,31.27,35.35,32.65,18.43,41.25,41.85,43.2,50.8,45.22,47.33,38.08,56.88,88.9,8.0,31.5,37.12,45.38,51.8,45.42,73.65,60.48,53.83,20.12
50.959230769230764,58.25,30.77,36.77,35.15,19.05,40.9,41.3,43.12,56.35,43.77,47.08,50.92,57.52,91.8,8.22,27.98,39.6,41.38,58.67,38.77,72.82,65.11,52.25,20.03
47.03714285714286,60.65,30.05,38.7,34.22,18.92,39.75,41.85,41.77,54.25,44.83,46.9,48.88,51.92,116.53,8.47,27.35,35.67,41.05,61.33,41.85,74.4,64.9,55.7,19.9
37.38,66.02,30.0,32.72,37.25,18.68,35.52,40.02,49.58,50.3,45.3,47.42,46.23,49.72,108.7,8.57,28.22,35.75,40.15,56.67,41.38,75.8,70.97,52.95,20.95
58.372,65.02,30.3,32.3,34.67,17.83,32.73,37.1,58.88,50.23,41.45,47.2,44.8,47.95,100.65,8.35,27.85,34.9,39.62,40.55,35.83,72.38,71.88,51.2,21.12
56.592999999999996,74.22,30.88,34.32,31.9,18.43,33.2,38.2,58.7,48.77,44.4,47.52,62.12,45.5,94.33,8.55,29.18,37.08,39.55,37.8,41.12,72.53,66.17,48.1,21.3
55.17199999999999,82.42,29.22,32.25,39.45,18.9,37.97,41.42,54.1,48.8,52.25,48.35,67.45,45.67,93.35,9.12,32.67,38.5,49.78,44.62,46.48,72.68,64.62,48.15,23.7
53.88636363636363,80.3,46.4,29.17,33.5,23.3,40.0,45.1,52.9,52.1,51.3,47.15,53.7,67.8,89.4,8.8,24.83,41.0,53.7,51.6,89.7,75.05,85.46,54.8,29.2
53.11363636363637,75.28,37.77,30.85,26.38,20.3,31.32,41.0,49.2,52.4,44.88,46.27,40.35,64.0,87.83,7.85,23.77,31.98,40.77,45.88,69.95,67.45,82.24,43.52,25.05
24.11,64.25,31.93,30.23,23.65,19.25,31.05,38.5,44.2,48.95,36.6,46.12,34.5,55.25,87.7,7.53,23.3,32.17,36.48,52.28,56.92,64.85,74.87,43.5,21.55
23.73,59.98,30.12,24.98,25.88,18.85,34.55,36.88,39.08,47.4,41.6,46.67,35.53,50.23,93.38,7.22,22.18,32.98,36.42,56.7,45.88,64.88,69.0,42.95,18.98
58.230714285714285,61.5,30.2,26.67,29.07,18.85,36.88,37.38,36.95,46.23,47.55,46.05,38.17,47.0,97.38,7.38,21.92,34.77,35.2,52.1,38.45,64.15,65.48,43.58,17.68
35.12,63.33,31.32,30.62,27.15,18.98,37.65,36.75,38.05,45.52,47.38,46.15,40.58,44.77,97.4,7.45,23.52,37.65,34.42,38.62,32.55,63.55,63.21,43.45,21.15
30.22,75.6,31.62,25.02,25.9,18.73,37.55,36.4,30.8,48.67,44.73,46.3,39.3,42.58,95.58,7.4,28.23,34.53,33.23,32.95,31.25,61.38,56.47,42.03,19.05
31.55,79.2,30.0,25.98,26.0,18.05,36.28,34.65,40.95,51.02,41.72,46.47,42.52,45.55,90.03,7.4,30.23,36.53,32.7,31.02,33.7,55.17,58.38,39.9,19.2
31.18,77.28,30.15,30.07,25.62,17.68,34.6,37.38,47.05,48.58,41.02,46.02,43.88,51.67,89.55,7.7,30.1,34.9,34.17,33.47,36.3,48.4,61.39,43.33,20.32
28.32,78.95,30.77,30.85,27.45,17.23,34.12,39.03,43.92,49.05,40.23,45.65,45.83,54.68,88.4,8.15,29.68,33.52,37.8,48.62,47.925000000000004,53.9,58.32,38.02,20.23
26.68,81.8,31.45,27.88,32.3,16.35,34.5,38.6,43.08,48.52,40.45,46.23,48.25,58.1,88.6,8.38,27.15,35.83,46.05,65.05,24.18,51.6,53.41,39.35,21.1
27.21,98.17,30.62,33.38,32.38,15.65,34.62,36.92,43.2,49.6,39.65,45.95,49.88,49.6,97.0,8.72,29.27,40.7,48.3,72.17,45.95,59.52,51.32,46.77,22.45
26.73,103.07,32.03,37.4,31.02,15.23,37.72,36.35,51.5,54.08,45.65,45.95,49.3,49.75,104.03,8.98,34.35,42.95,47.27,70.15,113.7,59.8,50.26,55.95,24.18
32.3,78.83,34.33,33.08,30.98,14.43,40.0,35.08,63.3,49.73,45.12,45.98,51.38,44.6,108.12,8.35,35.5,42.0,47.17,51.02,94.15,65.85,51.54,61.12,25.5
30.27,57.55,33.92,39.07,31.45,14.3,41.2,34.9,62.55,53.3,46.62,45.8,51.8,41.98,97.55,8.18,33.15,40.45,45.95,42.73,79.32,63.35,51.48,60.5,25.75
21.71,61.48,33.65,46.3,30.1,14.95,40.3,32.85,53.8,51.42,47.08,46.0,50.0,44.25,91.8,8.0,30.7,40.08,42.53,43.52,81.03,71.2,49.25,47.30833333333333,26.32
53.165333333333336,65.28,31.25,46.72,27.73,15.5,35.3,35.85,47.85,51.88,45.2,46.5,49.32,51.42,89.17,7.75,28.35,39.07,43.67,43.48,74.12,76.1,48.59,64.17,26.8
50.6976923076923,37.25,32.73,44.3,36.12,15.65,34.73,36.65,44.4,50.27,44.7,46.42,49.3,54.45,88.85,7.68,27.92,38.33,51.25,51.23,61.6,66.3,47.56,49.7,27.23
44.35133333333333,27.6,35.33,49.0,38.52,16.8,33.72,36.6,43.1,54.0,44.17,46.95,49.35,51.08,90.28,7.45,25.78,34.95,39.95,57.8,56.55,68.75,52.94,51.12,26.42
15.7,28.55,13.25,49.38,38.0,17.1,31.42,35.4,39.75,52.2,42.5,46.67,44.58,49.83,95.92,7.38,22.95,35.28,39.95,59.75,50.75,64.88,54.22,49.12,25.35
22.59,26.17,7.8,43.7,36.65,17.07,30.7,35.7,37.88,51.12,40.9,46.52,45.15,47.88,98.15,6.83,25.4,34.8,38.17,58.55,43.55,64.27,51.1,47.52,23.98
26.41,24.68,4.35,42.67,33.88,16.43,29.15,34.6,37.17,49.3,43.3,46.75,46.98,44.62,97.47,6.55,26.65,33.92,36.17,40.77,46.25,62.75,52.12,47.17,23.7
27.83,23.12,3.8,43.47,32.17,16.75,31.27,33.88,37.95,49.05,46.3,46.65,47.85,44.5,96.55,6.4,28.8,35.58,37.38,36.62,51.1,60.6,49.34,45.75,22.23
33.31,26.12,3.7,36.58,36.17,16.65,36.78,32.85,38.97,49.48,54.42,47.12,57.55,48.07,93.95,7.25,33.08,41.15,50.97,41.12,49.0,61.4,50.02,44.05,27.32
38.24,30.2,38.25705882352942,33.67,29.7,19.9,40.9,42.5,46.15,49.7,58.8,45.9,53.1,61.4,88.85,7.5,21.55,44.0,55.8,45.5,75.4,61.25,48.57,53.15,33.71944444444444
52.08,27.3,33.919411764705885,35.67,26.65,18.07,33.02,37.55,50.7,52.7,49.88,46.28,42.17,58.98,87.97,6.97,25.48,33.38,44.42,41.7,59.2,58.6,47.96,40.27,25.73
64.19,24.53,29.041874999999997,32.8,23.93,17.5,30.45,35.75,44.17,53.02,40.62,46.53,35.75,54.45,88.38,6.7,25.45,32.97,37.43,47.48,49.95,57.88,46.54,38.6,23.25
64.35,23.02,27.075000000000003,28.2,25.95,17.02,29.62,35.7,38.35,48.17,43.88,46.48,38.75,47.62,93.28,6.38,23.0,31.33,34.88,55.4,41.0,55.77,46.06,37.83,22.88
74.89,23.0,26.447499999999998,29.25,29.07,16.58,30.9,35.85,37.08,46.35,46.5,46.1,40.23,43.78,96.75,6.25,25.25,49.38,36.8,57.03,35.02,54.38,45.3,38.6,22.52
69.752,24.27,27.25625,32.12,27.7,16.1,32.92,33.92,40.65,45.62,46.85,46.05,41.62,40.88,98.15,6.2,26.7,65.15,35.12,38.97,29.5,51.2,44.65,40.75,26.1
83.57,23.43,4.3,27.95,25.7,15.65,33.12,32.25,42.15,44.3,44.48,45.88,41.38,41.15,95.53,6.6,28.68,39.45,34.83,34.58,28.57,43.78,42.89,43.12,24.25
79.29,23.6,4.2,28.6,25.85,15.75,31.6,31.07,43.27,47.35,43.93,45.7,43.45,42.9,90.5,6.65,30.05,39.95,36.2,33.42,26.9,43.55,40.51,42.27,22.9
63.77,21.83,35.92,31.8,22.05,16.0,34.08,32.42,42.08,47.25,45.5,45.45,45.92,46.1,89.22,6.97,30.57,38.7,37.67,34.15,29.62,43.67,38.06,42.05,23.25
60.14,22.38,58.65,29.55,24.48,15.38,36.8,33.83,40.17,48.3,49.7,45.8,46.35,51.2,88.12,7.1,31.05,37.42,40.88,44.3,35.88,31.8,36.76,45.65,23.0
57.71,19.73,52.9,28.83,32.43,14.93,39.33,34.38,38.73,51.08,48.42,45.67,47.8,57.45,88.88,7.5,30.58,39.2,45.12,57.2,97.4,38.92,36.22,52.15,24.38
48.58,23.23,44.47,35.02,34.35,15.32,40.45,36.78,35.75,51.27,46.5,46.0,48.7,55.6,94.7,7.7,29.8,40.62,46.95,62.75,126.45,35.53,35.27,58.55,26.6
43.7,17.05,40.45,38.4,33.92,15.7,35.9,42.53,45.58,47.92,46.0,45.65,47.95,46.4,101.43,7.85,32.42,41.53,46.2,63.45,84.5,36.75,35.03,62.67,28.23
44.86,26.55,38.45,33.65,26.85,16.73,33.42,43.12,55.2,50.52,54.5,45.97,48.73,40.98,100.12,8.0,32.8,41.6,44.95,47.1,69.3,47.92,35.34,59.1,28.75
39.31,254.8,37.62,39.38,24.15,16.9,32.3,46.65,53.05,53.57,39.45,45.62,47.68,39.27,97.47,7.62,31.48,39.85,42.65,37.58,69.6,39.2,36.62,53.95,27.32
34.8,285.1,34.45,44.97,29.9,16.05,31.77,41.62,50.1,49.02,36.35,45.27,46.9,39.45,92.0,7.2,30.35,38.0,41.62,35.67,85.35,47.45,43.49,53.45,25.05
30.89,262.8,35.45,37.75,31.23,14.62,32.62,30.55,42.78,43.35,28.7,45.2,45.17,35.6,89.7,6.67,28.07,36.33,41.45,36.88,116.8,48.28,48.22,51.33,24.42
26.89,160.82,34.8,36.8,34.4,14.12,32.7,30.42,40.12,47.52,29.2,45.7,42.42,38.42,88.7,6.72,29.5,34.33,40.85,46.42,86.7,47.83,50.72,52.48,22.6
23.95,122.6,34.83,36.65,45.15,14.85,33.25,32.35,40.67,48.88,28.2,45.9,42.27,41.3,89.9,6.72,28.95,33.52,35.8,49.88,115.78,49.65,52.62,56.88,20.4
23.11,87.73,31.4,38.0,35.08,14.97,34.25,38.7,39.58,48.92,28.7,45.88,41.4,36.25,96.33,6.78,25.5,33.9,33.88,50.18,139.25,55.98,53.48,55.6,20.92
25.91,87.65,28.25,34.77,29.83,14.55,35.25,42.2,37.62,48.38,28.67,45.92,42.6,36.05,98.75,6.65,24.23,34.2,33.08,50.08,143.88,58.65,52.35,50.95,20.85
28.57,94.38,26.33,34.43,31.05,14.62,34.7,44.08,35.55,47.58,27.6,45.78,40.5,35.83,97.7,6.47,23.8,34.23,35.42,38.2,146.18,57.38,49.62,45.7,20.02
30.18,106.9,26.12,34.95,34.75,14.65,32.73,46.95,33.08,47.27,28.3,45.92,42.0,32.98,94.38,6.38,26.4,33.38,34.55,35.17,152.8,57.4,46.67,44.72,22.6
29.77,114.53,22.62,28.0,43.6,14.93,37.97,43.25,32.98,47.98,30.35,46.17,50.35,35.05,91.95,7.0,29.28,35.98,43.4,42.85,46.85058823529412,59.05,45.53,47.15,22.9
26.37,103.4,31.0,28.1,34.2,20.3,35.2,35.0,32.35,46.2,39.3,45.45,46.1,34.8,86.3,6.6,,33.8,49.5,44.5,62.13529411764706,60.42,44.15,63.15,25.5
24.44,89.55,31.85,30.52,33.05,18.43,30.08,33.8,35.4,49.5,37.83,46.1,36.25,40.62,86.07,6.32,27.0,29.6,39.98,39.08,51.497647058823524,60.9,42.71,50.77,21.95
26.78,85.17,28.62,26.38,30.52470588235294,17.55,29.2,33.8,32.83,49.4,33.08,45.75,32.5,44.2,86.3,6.12,25.7,30.02,36.92,40.33,47.59117647058823,63.03,43.16,50.17,20.05
32.7,79.95,27.35,25.08,31.61529411764706,17.43,29.15,37.67,32.55,48.28,30.35,45.35,35.8,37.47,91.25,6.25,23.45,30.93,34.53,43.53,44.391176470588235,61.58,42.59,51.03,18.65
40.49,93.7,26.77,26.43,31.887647058823532,17.33,31.53,40.6,30.23,47.73,33.78,45.58,34.92,35.9,94.47,6.12,25.02,31.87,33.55,44.12,44.216470588235296,61.1,42.42,49.65,18.47
57.39,82.02,25.22,25.98,31.63235294117647,17.2,31.95,45.0,32.03,49.3,34.23,45.67,36.97,38.38,94.05,6.47,26.45,34.5,35.4,38.12,44.532941176470594,59.12,42.48,51.88,21.03
57.21,85.78,29.15,20.92,32.06411764705882,17.08,32.08,47.38,35.6,49.38,32.92,46.0,41.9,37.1,92.9,6.62,27.73,31.6,33.83,34.98,42.97294117647059,58.02,46.58,53.5,19.55
70.41,97.3,27.12,22.2,36.28,16.6,33.15,37.42,36.62,45.73,31.38,45.92,36.12,39.38,87.8,6.4,27.75,33.25,31.7,33.62,42.83764705882352,58.95,50.42,47.05,19.65
76.88,91.12,27.02,26.38,32.95125,16.32,32.5,33.2,35.92,47.03,29.95,45.8,38.27,40.2,87.5,6.2,27.6,31.2,34.67,32.33,113.6,56.05,47.21,44.77,19.07
76.81,87.55,26.98,23.23,35.870625000000004,15.35,30.93,35.17,34.07,48.62,27.95,45.47,37.85,45.08,87.1,6.25,28.32,30.88,36.93,37.05,84.18,51.92,41.87,45.28,18.52
66.37214285714286,82.93,26.2,23.73,39.69764705882353,15.68,31.27,35.15,34.92,48.1,30.77,45.47,36.67,47.95,87.3,6.43,27.52,31.38,37.02,43.53,70.72,54.67,38.83,44.55,19.9
66.825,64.6,26.25,27.65,41.59833333333333,15.98,29.7,37.92,35.25,46.23,42.33,45.6,38.3,41.12,91.25,6.7,25.2,30.57,36.83,47.88,60.08,48.25,35.34,45.98,20.02
65.17,67.5,26.2,27.62,31.35,16.62,28.43,41.58,34.88,50.08,39.9,45.33,39.48,42.95,93.58,6.95,26.9,28.15,37.05,49.52,51.75,41.23,33.11,47.85,19.62
72.25866666666667,64.38,26.05,24.95,25.3,17.58,26.73,43.12,34.15,47.8,39.83,45.65,40.48,34.92,95.62,8.52,27.8,27.65,36.38,40.9,43.23,47.02,33.5,46.0,20.3
128.54,61.62,26.25,27.75,30.9,17.77,27.48,43.35,32.05,44.65,46.5,45.73,39.15,33.62,94.62,17.72222222222222,28.43,27.38,35.0,29.6,37.23,49.6,34.13,45.3,19.93
68.78153846153847,68.8,26.15,30.1,57.85,17.48,29.22,35.641666666666666,30.75,42.9,44.35,45.7,38.67,36.82,89.22,9.3,26.95,26.88,37.2,28.4,33.58,53.12,33.88,40.72,20.77
59.49,81.45,26.3,24.2,58.17,17.02,31.95,32.88,29.02,43.95,41.73,46.02,38.23,34.02,88.28,8.65,26.48,28.7,38.33,27.98,30.43,63.33,30.45,40.17,21.25
51.81,85.62,26.58,27.15,62.1,16.95,33.95,35.08,28.57,44.8,36.33,45.58,41.05,44.15,87.28,8.68,25.1,30.77,37.85,37.47,29.77,59.95,28.62,39.53,21.58
52.08,83.1,26.6,29.93,63.22,16.65,33.8,34.25,27.62,45.77,31.25,45.93,39.95,37.72,89.1,7.6,23.7,31.62,36.4,48.9,30.23,60.95,29.16,43.17,20.3
59.64,72.55,26.62,27.88,58.55,16.7,29.83,37.15,26.77,49.62,29.18,46.43,41.9,35.47,94.28,7.15,21.73,29.52,36.58,53.6,31.93,63.23,34.01,47.15,20.0
69.76066666666667,75.4,28.02,25.9,49.38,16.95,27.88,39.7,27.2,51.3,27.0,46.05,43.33,30.65,98.3,7.43,22.93,30.38,35.3,57.3,31.85,59.77,35.34,44.78,21.5
69.37090909090908,65.78,27.3,27.38,49.97,16.7,27.0,40.17,29.12,47.48,30.07,45.9,39.42,28.73,98.75,7.68,22.95,31.65,33.45,38.77,30.7,60.23,35.13,43.17,21.55
93.6125,75.85,27.12,27.5,49.97,16.53,27.52,42.95,30.3,49.33,38.33,45.98,42.58,27.65,96.33,8.18,23.02,30.95,32.62,32.03,30.02,62.5,34.52,41.05,20.95
86.64583333333333,76.45,24.32,26.17,62.33,16.88,28.8,42.7,33.28,50.55,46.38,46.67,50.88,28.23,93.8,9.18,26.9,33.15,41.53,39.32,29.48,63.05,35.01,38.7,22.85
88.24230769230768,104.2,37.4,26.18,61.0,19.2,31.3,36.9,35.95,67.0,50.9,45.6,55.3,25.7,89.65,9.8,25.075,39.2,51.9,44.1,48.3,60.85,40.49,53.6,25.5
83.6223076923077,88.05,35.25,29.23,47.48,17.32,28.23,33.55,39.6,65.03,40.12,45.8,41.82,35.85,88.2,8.8,22.52,29.62,41.08,40.08,42.38,60.42,50.61,42.78,22.18
168.73,79.35,30.05,24.65,45.72,16.15,27.4,33.23,38.98,54.48,36.33,45.8,35.33,55.73,88.72,8.18,23.07,26.1,36.45,45.35,41.7,60.15,57.7,38.42,20.45
150.48,66.95,26.25,25.33,41.35,15.6,27.4,36.02,34.6,49.55,31.4,45.77,31.62,40.82,93.35,7.82,20.6,27.8,35.95,54.8,38.45,55.45,60.0,37.45,22.08
140.13,74.0,27.07,27.1,39.7,15.8,30.08,39.58,30.6,46.95,27.55,45.67,37.58,39.8,101.83,7.98,23.68,29.88,32.58,65.83,35.52,60.47,59.53,38.67,23.73
117.56,69.08,30.73,25.73,39.92,15.97,30.52,43.0,28.73,41.5,30.1,45.18,38.02,42.38,100.53,8.62,25.58,33.93,35.1,40.52,34.17,59.98,56.36,40.67,25.7
103.13,82.28,34.0,23.15,39.88,15.88,30.35,45.33,27.62,54.83,44.17,45.83,39.83,42.3,95.47,8.72,25.88,30.18,32.58,31.67,33.18,59.4,53.61,43.38,21.12
109.88,69.05,31.9,25.02,45.65,15.65,30.52,41.42,26.55,65.38,46.98,45.85,39.88,52.28,89.78,8.85,25.38,31.1,30.77,29.75,33.27,55.4,54.62,39.92,19.2
107.96,86.9,27.465,26.9,46.65,15.38,34.92,31.43,25.5,61.52,44.05,45.4,40.55,90.05,89.38,8.98,25.12,31.42,30.0,29.27,30.3,52.25,54.69,32.97,19.98
99.15,101.15,41.0,24.32,49.6,14.05,62.85,32.2,23.67,72.18,37.05,47.9,44.8,81.0,89.08,11.88,26.17,31.82,31.65,50.38,25.25,52.32,54.56,30.98,19.6
94.88,96.55,29.25,23.07,53.03,13.5,41.73,32.77,22.82,70.97,31.3,51.3,45.67,53.7,89.68,52.98,27.68,44.95,36.02,71.57,36.12,47.97,49.92,35.85,19.85
88.46,81.02,28.18,18.58,53.1,14.33,43.02,33.02,23.3,86.4,29.02,45.67,42.7,46.88,97.55,19.224117647058826,25.85,50.27,40.02,81.12,45.0,59.95,48.0,39.23,20.27
62.78500000000001,71.12,26.95,18.2,44.58,14.07,40.25,38.1,24.33,90.75,40.62,44.92,45.2,45.5,101.83,19.45388888888889,23.95,53.85,40.52,81.27,71.55,78.43,47.92,44.62,23.12
82.0,67.9,37.35,17.82,46.35,13.68,40.9,40.75,25.67,109.9,70.83,45.15,44.42,42.68,101.5,31.8,25.12,52.4,44.2,56.58,54.33,79.07,50.99,45.62,22.7
71.07999999999998,73.58,32.33,16.5,49.6,13.1,41.7,40.5,25.95,88.43,69.3,45.35,47.38,42.35,98.55,27.2,26.88,50.88,43.58,43.42,63.92,66.24333333333334,48.3,47.42,22.02
64.13846153846154,68.35,29.92,19.78,47.38,12.9,40.65,37.75,23.32,73.38,57.27,45.35,49.25,42.7,91.9,27.25,23.9,46.4,42.08,38.77,63.55,65.905,45.11,47.6,21.95
76.05733333333335,85.95,30.75,16.07,49.4,12.32,40.1,28.4,28.02,67.5,44.72,45.38,45.4,42.73,91.0,29.35,21.25,45.47,42.98,36.83,53.05,63.86687500000001,46.19,46.7,23.05
79.04538461538462,93.73,30.73,17.6,50.85,12.55,40.08,30.38,90.35,65.22,36.4,46.08,44.38,48.3,89.88,29.2,19.05,46.65,39.3,44.38,45.73,64.591875,47.82,46.0,23.15
41.52,85.38,30.92,21.97,51.0,13.25,36.75,32.38,129.43,63.37,30.62,46.0,43.7,48.15,90.28,29.18,19.65,42.25,36.25,57.2,44.97,66.90470588235294,50.96,45.03,20.2
40.26,66.33,31.6,21.58,53.83,13.53,36.02,31.77,104.95,55.83,28.57,46.0,44.42,50.45,97.45,29.7,19.7,40.33,35.5,69.2,41.25,87.1,57.34,45.45,19.9
48.03,63.5,31.27,22.6,47.97,13.75,34.65,35.07,73.1,53.95,27.07,45.88,44.1,46.1,101.67,29.1,20.05,39.52,35.05,75.9,38.1,68.95176470588234,58.34,46.08,19.58
65.28909090909093,59.5,31.5,24.57,44.45,13.72,33.82,36.55,68.07,49.98,30.53,45.38,42.38,43.02,101.38,29.33,21.33,40.23,35.05,52.2,37.85,70.02562499999999,56.96,42.55,19.3
99.3090909090909,62.23,31.57,25.35,43.35,14.05,37.4,39.33,61.95,51.05,52.65,45.9,47.45,38.15,98.95,29.15,21.17,41.33,36.02,39.7,44.75,69.61500000000001,52.82,41.35,19.35
101.10666666666667,60.53,28.0,23.52,57.48,14.33,44.8,41.38,62.15,50.03,72.88,45.04222222222223,59.5,39.1,95.17,33.35,23.27,46.8,39.93,46.23,53.67,69.990625,53.19,39.02,20.88
103.11615384615385,85.7,44.1,23.92,52.5,18.2,46.5,32.9,80.05,66.8,65.5,43.63611111111111,53.0,45.3,90.05,30.0,23.625,44.6,48.6,44.1,71.7,70.266875,52.23,55.6,26.2
96.47,76.5,40.5,26.67,44.23,15.72,38.3,30.62,73.33,68.4,53.05,44.15222222222222,40.43,45.88,88.32,29.38,23.6,36.92,36.73,40.9,60.75,68.370625,50.99,44.25,22.27
43.45,69.7,33.35,21.62,40.5,13.98,36.45,30.7,60.4,57.08,38.2,44.294999999999995,36.05,45.27,88.3,28.65,23.43,36.9,32.6,49.5,53.78,66.615625,50.01,42.88,19.35
43.15,61.5,30.42,22.4,38.35,14.83,39.03,31.9,60.25,56.12,36.2,44.34166666666667,36.45,43.38,94.62,26.88,22.1,37.33,34.65,56.45,48.0,66.155,49.38,46.27,17.65
85.47666666666667,58.58,29.2,25.15,36.42,15.05,40.67,34.65,62.15,56.98,40.38,44.17333333333333,40.05,38.62,99.75,28.52,23.7,38.6,34.8,56.8,56.62,66.515625,49.35,46.27,17.2
88.904,57.7,28.67,24.4,38.52,14.88,38.33,37.83,64.07,57.62,50.4,44.325,40.2,44.5,100.03,28.25,25.32,43.35,34.0,46.92,62.95,63.90928571428572,48.02,45.2,20.65
81.425,57.58,31.9,23.22,40.22,14.72,37.05,40.65,63.22,57.9,53.88,45.9,41.07,44.02,97.62,28.73,25.85,36.65,35.2,36.83,61.33,63.66285714285715,42.91,45.9,18.6
36.47,65.67,30.25,25.47,44.95,14.72,35.65,39.8,59.45,58.85,49.52,45.45,43.08,45.85,91.75,29.48,25.15,39.2,36.33,33.0,62.12,62.04785714285714,43.79,45.5,18.2
28.58,73.05,29.5,23.02,46.15,14.72,35.38,28.93,58.65,55.32,43.5,45.6,44.67,45.38,89.95,30.15,24.38,35.32,37.15,30.12,60.83,65.10866666666666,46.08,42.35,18.0
28.69,82.9,28.95,18.3,50.15,14.9,35.33,29.8,58.38,55.48,37.2,46.05,43.57,43.62,89.3,30.28,23.95,34.38,38.12,38.68,61.33,62.286249999999995,43.0,48.65,18.55
66.50785714285715,80.85,28.55,70.62,57.23,16.27,36.25,31.15,55.9,55.15,31.28,45.68,43.05,42.33,89.8,31.5,24.55,37.32,40.55,59.9,65.72,60.51599999999999,39.74,67.55,42.1
65.24461538461539,69.22,29.38,106.58,55.08,16.75,36.53,31.65,55.15,58.72,28.62,45.38,41.32,45.82,96.42,31.1,26.0,38.23,42.67,72.05,68.25,63.44285714285714,38.81,77.97,36.85
70.81142857142858,59.03,30.2,70.7,49.2,17.0,35.58,36.23,54.97,60.77,31.3,45.33,41.38,45.62,103.72,29.95,29.75,38.8,45.35,71.72,79.92,69.56857142857142,37.5,67.88,28.55
